Text,Label
【 7月 4日 起 ， # 低 风险 地区 人员 出京 无 需持 核酸 证明 # 】 7月 3日 ， 北京市 公安局 副局长 、 新闻 发言人 潘绪宏 表示 ， 综合 防控 风险 、 复工 复产 和 群众 出行 需求 等 因素 ， 在 继续 保持 对 中高 风险 地区 人员 严管 严控 的 基础 上 ， 7月 4日 零时起 ， 对 全 市 低 风险 地区 人员 出京 不 再 要求 持有 核酸 检测 阴性 证明 。 L 人民 日报 的 微博 视频 ,0
【 国务院 联防 联控 机制 联络 组 ： # 推动 新 冠疫 苗 药品 早日 上市 # 】 据 新华社 ， 17日 ， 国务院 联防 联控 机制 联络 组赴 有关 药品 疫苗 研发 生产 企业 调研 并 召开 座谈会 ， 强调 在 坚持 科学性 、 确保 安全性 的 基础 上 加快 工作 进度 ， # 力争 尽早 实现 药品 疫苗 规模化 生产 # 。 积极 支持 和 服务 企业 的 药品 疫苗 研发 ， 推动 药品 疫苗 早日 上市 ， 给 群众 定心丸 ， 给 复工 复产 提供 压舱石 ， 为 全国 乃至 全世界 提供 安全 、 有效 、 高 质量 的 公共 产品 ， 为 最终 战胜 疫情 提供 有力 科技 支撑 。 ,0
"【 # 湖北 新增 196 例新 冠肺 炎# ， # 湖北 累计 报告 新 冠肺 炎 67103 例 # 】 2020年 3月 1日 0 — 24时 ， 全省 新 增新 冠肺 炎 确诊 病例 196例 ， 其中 ： 武汉市 193例 、 荆门市 2例 、 荆州市 1例 ， 其他 14 个 市州 均 为 0例 。 全省 新增 病亡 42 例 ， 其中 ： 武汉市 32例 、 荆州市 2例 、 荆门市 2例 、 孝感市 2例 、 黄石市 1例 、 鄂州市 1例 、 黄冈市 1例 、 天门市 1例 ， 十堰市 、 襄阳市 、 宜昌市 、 咸宁市 、 随州市 、 恩施州 、 仙桃市 、 潜江市 、 神农 架林区 均 为 0例 。 全省 新增 出院 2570 例 ， 其中 ： 武汉市 1958 例 、 孝感市 182例 、 黄冈市 89例 、 荆州市 62例 、 咸宁市 38例 、 襄阳市 35例 、 黄石市 32例 、 随州市 30例 、 鄂州市 30例 、 宜昌市 29例 、 仙桃市 23例 、 天门市 22例 、 荆门市 18例 、 十堰市 18例 、 潜江市 3例 、 恩施州 1 例 、 神农架 林区 0例 。 截至 2020年 3月 1日 24时 ， 湖北省 累计 报告 新 冠肺 炎 确诊 病例 67103 例 ， 其中 ： 武汉市 49315 例 、 孝感市 3518例 、 黄冈市 2905例 、 荆州市 1580例 、 鄂州市 1391例 、 随州市 1307例 、 襄阳市 1175例 、 黄石市 1014例 、 宜昌市 931例 、 荆门市 927例 、 咸宁市 836例 、 十堰市 672例 、 仙桃市 575例 、 天门市 496例 、 恩施州 252例 、 潜江市 198例 、 神农架 林区 11例 。 全省 累计 治愈 出院 33757 例 , 其中 ： 武汉市 21185 例 、 孝感市 2397例 、 黄冈市 2260例 、 荆州市 1096例 、 襄阳市 885例 、 随州市 865例 、 鄂州市 814例 、 咸宁市 730例 、 黄石市 729例 、 荆门市 622例 、 宜昌市 535例 、 仙桃市 461例 、 十堰市 459例 、 天门市 393例 、 恩施州 193例 、 潜江市 122例 、 神农架 林区 11例 。 全省 累计 病亡 2803 例 ， 其中 ： 武汉市 2227 例 、 孝感市 120例 、 黄冈市 116例 、 鄂州市 48例 、 荆州市 48例 、 随州市 40例 、 荆门市 39例 、 黄石市 35例 、 襄阳市 34例 、 宜昌市 31例 、 仙桃市 19例 、 天门市 14例 、 咸宁市 12例 、 潜江市 9例 、 十堰市 7例 、 恩施州 4 例 、 神农架 林区 0例 。 目前 仍 在 院 治疗 26901 例 ， 其中 ： 重症 5646例 、 危重症 1226例 ， 均 在 定点 医疗 机构 接受 隔离 治疗 。 现有 疑似 病例 527 人 ， 当日 新增 80 人 ， 当日 排除 199 人 ， 集中 隔离 527 人 。 累计 追踪 密切 接触者 267585 人 ， 尚 在 接受 医学 观察 32143 人 。 ",0
【 透过 防护服 也 能 认出 你 ， # 火神山 的 大 眼睛 医生 # 】 火神山 医院 感染 二科一 病区 主任 董宇超 ， 被 患者 亲切 称为 “ 大 眼睛 医生 ” 。 在 他 的 “ 紧盯 ” 下 ， 不少 患者 病情 明显 好转 。 在 抗 “ 疫 ” 一线 ， 他 带领 50 名 医护 全力 救治 80多 例 患者 ， 无 一 人 转向 危重症 或 病亡 。 在 患者 出院 证明 上 郑重 签下 名字 ， 他 说 ， 这就 是 最好 的 回报 。 L 央视 军事 的 微博 视频 ,0
【 人民 直播 ： # 国务院 联防 联控 机制 发布会 # 】 5月 5日 ， 国务院 联防 联控机 制定 于 15时 召开 新闻 发布会 ， 同时 也 是 # 国务院 联防 联控 机制 第100 场 发布会 # 。 请 北京 协和 医院 援鄂 医疗队 相关 负责人 和 专家 回答 媒体 提问 。 @ 人民 日报 正在 直播 ↓↓ 转发 关注 ！ L 人民 日报 的 微博 视频 . ,0
【 # 钟南山 回应 国外 侮辱 我们 瞒报 # ： 不 需要 跟 他 解释 ， 看 事实 】 6月 2日 下午 在 北京 举行 的 专家 学者 座谈会 上 ， 中国 工程院 院士 、 广州 医科 大学 呼吸 内科 教授 钟南山 ， 围绕 “ 我国 抗疫 经验 及 建议 ” 作 了 发言 。 钟南山 说 国外 侮辱 我们 瞒报 ， “ 我们 不 需要 跟 他 来 解释 ， 我们 是 用 事实 来 解释 。 从 武汉 刚刚 结束 的 普查 ， 结果 出来 真正 核酸 阳性 很 少 ， 300 名 ， 这个 是 很 了不得 的 ” 。 他 说 ， 这个 跟 以前 我们 报 的 数 一脉相承 ， 所以 这 一 条 就 进一步 用 事实 来 说明 ， 确实 我们 就是 这么 低 ， 我们 没有 任何 的 隐瞒 ， 很 真实 的 ， 是 因为 我们 采用 的 战略 就是 在 上游 控制 病人 的 战略 ， 做 得 好 ， 所以 才 取得 这样 的 成绩 。 O钟 南山 ： 中国 没有 瞒报 疫情 ， 我们 用 事实 说话 ！ ,0
# 新疆 抗疫 # 【 # 乌鲁木齐 完成 现有 隔离 人员 核酸 检测 # 】 7月 19日 ， 乌鲁木齐市 疾控 中心 主任 芮宝玲 介绍 ， 截至 19日 8时 ， 乌鲁木齐市 对 现有 的 集中 隔离 医学 观察 和 居家 隔离 医学 观察 人员 已 全部 完成 新冠 肺炎 核酸 检测 工作 。 目前 增加 的 确诊 病例 和 无症状 感染者 全部 来自 接受 隔离 医学 观察 人员 ， # 乌鲁木齐 疾控 提醒 市民 不必 过度 恐慌 # 。 针对 传染源 的 溯源 工作 正在 进行 中 ， 乌鲁木齐市 将 进一步 加大 流行病学 调查 力度 ， 确保 不 漏 一 人 ， 尽快 查清 病源 ， 坚决 控制 疫情 的 蔓延 。 （ 杨明方 、 阿尔达克 ） ,0
【 # 你好 ， 明天 # 】 “ 中国 ： 我们 发现 一 种 新 病毒 ， 这种 病毒 很 危险 。 美国 ： 流感 而已 。 ” 一 段 # 中 美 疫情 对 比视 频引 海外 热议 # 。 先 是 自以为是 的 傲慢 ， 后 有 深入 骨髓 的 偏见 ， 轻视 疫情必 被 疫情 报复 ； 明明 抗疫 不力 ， 却 拼命 甩锅 ， 不知 省 思必会 付出 代价 。 “ 闭眼 难 见 三 春景 ， 出水才看两腿泥 。 ” 狂悖者 ， 难 长久 ！ L 微丢 的 微博 视频 ,0
【 最新 数据 ： # 全球 新 冠肺 炎超 538万 例 # 】 截至 北京 时间 5月 25日 16时 ， 215 个 国家 和 地区 累计 确诊 5385286例 ， 全球 新冠 肺炎 累计 死亡 344984 例 。 其中 ， # 美国 新冠 肺炎 病例 超 164万 # 。 转发 关注 # 新冠 肺炎 疫情 全球 走势 # ↓↓ ,0
# 武汉 有 我 # 【 微纪 录片 | 武汉 两 山 建筑 工人 ： “ 我 # 从来 没 做 过 这么 有 意义 的 事情 # ” 】 大年初四 ， 得知 火神山 医院 开建 消息 的 钟巍巍 一大早 带 着 7 名 亲戚 赶来 武汉 ， 这 之后 ， 雷神山 医院 、 维保 工作 … 直到 4月 11日 完成 任务 。 他 说 ， 自己 在 这个 行业 16年 ， 从来 没 做 过 这么 有 意义 的 事情 ， 尽到 了 做 一 名 手艺人 的 职责 。 L 人民 日报 的 微博 视频 ,0
【 # 明尼苏达州 国民 警卫队 队员 确诊 新冠 # 】 日前 ， 美媒 援引 明尼苏达州 国民 警卫队 发言人 6月 2日 的 消息 称 ， 该州 1 名 国民 警卫队 队员 新冠 病毒 检测 呈阳性 ， 另 有 # 9 名 明尼苏达州 国民 警卫 队员 出现 感染 症状 # ， 该州 正在 计划 对 部署 的 每 一 名 队员 进行 新冠 病毒 检测 。 此前 有 流行病学 专家 担忧 ， 人们 在 抗议 活动 中 大喊大叫 、 被迫 产生 密切 接触 、 使用 催泪 瓦斯 致 人们 咳嗽 等 行为 都 可能 进一步 加剧 新 冠 病毒 传播 。 O明尼苏达州 国民 警卫队 发言人 ： 1 名 队员 感染 新 ... ,0
【 继续 加油 ！ # 北京 连续 3 天 零 新 增# 】 7月 8日 0时 至 24时 ， 北京 无 新增 报告 本地 确诊 病例 、 疑似 病例 ， 新增无症 状 感染者 1例 ， 治愈 出院 病例 32 例 ； 无新增 报告 境外 输入 确诊 病例 、 疑似 病例 和 无症状 感染者 。 6月 11日 0时 至 7月 8日 24时 ， 累计 报告 本地 确诊 病例 335例 ， 在 院 275例 ， 治愈 出院 60 例 。 尚 在 观察 的 无症状 感染者 26 例 ； 无新增 报告 境外 输入 新冠 肺炎 确诊 病例 、 疑似 病例 和 无症状 感染者 。 全 市 无本 地 报告 新 增确 诊 病例 ， 具体 为 平谷区 自有 疫情 以来 无 报告 病例 、 延庆区 167 天 、 怀柔区 153 天 、 顺义区 151 天 、 密云区 148 天 、 石景山区 24 天 、 门头沟区 23 天 、 房山区 23 天 、 东城区 22 天 、 通州区 18 天 、 朝阳区 17 天 、 西城区 16 天 、 海淀区 13 天 、 昌平区 13 天 、 大兴区 8 天 、 丰台区 3 天 。 ,0
【 中央 要求 ： # 不 允许 为了 追求 病例 零 报告 而 瞒报 漏报 # 】 30日 ， 中央 应对 新冠 肺炎 疫情 工作 领导 小组 要求 ， 各地 要 坚持 公开 透明 发布 信息 ， 不 允许 为了 追求 病例 零 报告 而 瞒报 漏报 ， 这 既 有利于 引导 公众 做好 防护 ， 也 有利于 积极 有序 推动 复工 复产 。 # 中央 要求 突出 做好 无症状 感染者 防控 # ， 一旦 发现 无症状 感染者 ， 要 立即 按 “ 四 早 ” 要求 ， 严格 集中 隔离 和 医学 管理 ， 公开 透明 发布 信息 ， 坚决 防止 迟报 漏报 ， 尽快 查清 来源 ， 对 密切 接触者 也 要 实施 隔离 医学 观察 。 L 人民 日报 的 微博 视频 ,0
# 武大 师生 默哀 # 【 # 武大 师生 为 新冠 肺炎 牺牲 烈士 和 逝世 同胞 默哀 # 】 刚刚 ， 在 # 武汉 大学云 毕业 典礼 # 上 ， 师生 一同 为 新冠 肺炎 牺牲 烈士 和 逝世 同胞 默哀 。 L 人民 日报 的 微博 视频 ,0
【 # 德国 肉联厂 聚集性 感染 升至 1331 人 # 】 德国 西部 北莱茵 - 威斯特法伦州 （ 北威州 ） 居特斯洛县 一家 肉联厂 近日 发生 新冠 聚集性 疫情 ， 截至 6月 21日 下午 ， 6139 名 员工 完成 核酸 检测 ， 确诊 感染 人数 上升 至 1331 人 ， 其中 5 人 处于 重症 监护 中 。 L 新华网 的 秒拍 视频 ,0
【 # 法国 新增 1861 例新 冠肺 炎# ， # 法国 累计 确诊 超 万例 # 】 3月 19日 法国 卫生部 宣布 ， 法国 新 冠肺 炎患者 较 昨日 新增 1861 例 ， 累计 确诊 共 10995 例 ， 其中 入院 治疗 4461 例 ， 重症 1122 例 ， 死亡 372例 。 法国 总统 马克龙 宣布 ， 将 在 10年 内 再 提供 50亿 欧元 用于 医学 研究 。 法国 公共 健康局 总干事 吉纳芙·切恩 预计 ， 法国 疫情 发展 可望 在 2 至 4 周 内 减速 ， 5月 中旬 至 5月底 出现 逆转 。 （ 葛文博 ） ,0
【 # 世卫 组织 称 全球 新冠 疫情 正在 恶化 # 】 6月 8日 ， 世界 卫生 组织 总干事 谭德塞 表示 ， 全球 新冠 疫情 正在 恶化 ， 6月 7日 ， # 世界 单日 新增 13 . 6万 例新 冠肺 炎 # ， 是 迄今 全球 新增 病例 最多 的 一 天 。 谭德塞 说 ， 各国 已 向 世卫 组织 报告 近 700万 例 新冠 病例 ， 近 40万 人 死亡 。 欧洲 疫情 有所 好转 ， 但是 全球 范围 内 ， 新 冠 疫情 继续 恶化 ， 过去 10 天 中 有 9 天 新 增确 诊病 例数 超过 10万 ， 6月 7日 新 增病 例数 达 13 . 6万 例 ， 创下 新 的 记录 。 谭德塞 表示 ， 6月 7日 新增 病例 中 近 75% 来自 10 个 国家 ， 其中 大部分 集中 在 美洲 和 南亚 。 此外 ， 东欧 、 中亚 、 非洲 国家 病例数 也 在 增加 ， 疫情 有 扩散 。 据 世界 卫生 组织 6月 7日 和 8日 的 每日 疫情 统计 报告 ， 美国 和 巴西 为 每日 新 增确 诊 病例 最多 的 国家 。 （ 张朋辉 ） ,0
【 # 北京 丰台区 副区长 等 被 免职 # 】 14日 下午 ， 北京 市委 常委会 召开 会议 ， 研究 关于 对 丰台区 有关 人员 在 新冠 肺炎 疫情 防控 工作 中 失职 失责 问题 初步 调查 和 处理 的 事项 。 经查 ， 丰台区 副区长 周宇清 、 丰台区 花乡 党委 书记 王华 、 新发地 农产品 批发 市场 总经理 张月琳 在 疫情 防控 工作 中 存在 落实 “ 四方 责任 ” 不 到位 、 “ 四 早 ” 要求 不力 、 消杀 工作 不 到位 等 问题 。 经 市委 常委会 研究 ， 给予 周宇 清免 职 处理 ， 按照 相关 程序 办理 。 此外 ， 经 丰台 区委 常委会 研究 ， 给予 王华 免职 处理 ； 责令 有关 单位 免去 张月 琳新 发地 农产品 批发 市场 总经理 职务 。 市 纪委市 监委 调查组 将 继续 深入 调查 ， 依据 调查 情况 对 相关 责任 人员 进行 问责 处理 。 O 在 疫情 防控 工作 中 失职 失责 ！ 市委 常委会 研究 决. .. ,0
【 纽约 州长 科莫 ： 来自 欧洲 的 病毒 感染 了 美国 东北部 ， 白宫 却 还 紧盯 中国 不 放】 当地 时间 8月 17日 ， 纽约 州长 科莫 在 民主党 全国 代表 大会 上 批评 美国 政府 抗疫 不力 ， 称 其 先 是 试图 否认 病毒 存在 ， 然后 忽视 病毒 ， 接下来 又 将 其 政治化 ， 甩锅 他国 。 # 纽约 州长 批评 美 政府 抗疫 不力 # LCGTN 的 微博 视频 ,0
【 # 湖北 鄂州 一 高三 学生 核酸 检测 呈阳性 # ： 已 隔离 治疗 】 # 鄂州 公布 一 核 酸阳性 高三 学生 活动 轨迹 # 5月 8日 ， 湖北 鄂州市 鄂城区 政府 网站 发布 一则 鄂城区 新 冠肺 炎防控 指挥部 通报 。 通报 称 ， 5月 4日 晚 ， 市 、 区 指挥部 接到 1 例 某 学生 复学 核酸 检测 呈阳性 的 报告 。 该 学生 正 就读 鄂州市 某 高中 高三 年级 ， 老家 住 某 镇 某 村 农村 ， 现租 住 在 市城区 某 小区 。 经市 疾控 部门 流调 ， 该 生 1月 23日 随 父母 回老家 居住 ， 3月 25日 随 父母 一起 回主 城区 小区 居住 。 老家 某 村 无确诊 新冠 肺炎 病例 。 5月 4日 前 14 天 ， 无 外出 旅行史 ， 无确诊 或 疑似 新冠 肺炎 接触史 ， 外出 时 坚持 佩戴 口罩 ， 未 乘坐 任何 公共 交通 工具 。 本人 一直 无 新冠 肺炎 相关 症状 。 现 已 对 该 生 进行 隔离 治疗 ， 对 其 家庭 进行 消杀 ， 对 密切 接触者 进行 隔离 管理 。 O 网页 链接 ,0
【 辛苦 了 ！ # 高温 下 防疫 人员 抱冰 降温 # 】 据 @ 平安 南京 ， 36 度 的 三伏天 ， 南京 参加 防疫 工作 的 民警们 连续 坚守 、 高 强度 作业 ， 密不透风 的 防护 服里 灌满 了 汗水 。 有 两 名 战友 中 暑晕 倒 ， 玄武 分局 警辅 队长 孟志分 两 次 将 他们 从 五 楼 背到 一 楼 ， 最后 他 也 虚脱 累 倒 在 地 。 无法 脱下 防护服 的 他们 ， 抱 着 冰块 降温 。 致敬 高温 战疫 中 的 卫士 ！ ,0
【 转发 祝福 ， 他们 的 爱情 在 湖北 萌芽 ！ # 海南 2 位 援鄂 队员 在 战疫 中 收获 爱情 # 】3日 下午 ， 海南省 人民 医院 28 名 驰援 湖北 医疗 队员 隔离 休整 结束 。 队员 吕天宇 和 刘启慧 都 是 省 人民 医院 的 年轻 护士 ， 到 了 湖北 才 真正 认识 。 “ 她 坐 我 对面 ， 相距 4.5 米 ， 她 思路 清晰 … ” 一 次 讨论会 上 ， 吕天宇 见到 刘启慧 。 “ 他 很 细心 ， 不管 对待 患者 还是 同事 ， 这 一 次 我们 共同 抗疫 ， 说明 三观 一致 ， 也 是 一 段 共同 难得 的 宝贵 经历 。 ” O 又 有 248 名 我省 援鄂 医疗 队员 隔离期 满 与 家人 团聚 L 人民 日报 的 微博 视频 ,0
【 # 世卫 组织 称 新冠 是 百年 一 遇 的 人类 公敌 # ： # 谭德 塞称 没有 团结 就 无法 战胜 病毒 # 】 当地 时间 7月 7日 ， 世卫 组织 召开 新冠 肺炎 例行 发布会 ， 世卫 组织 总干事 谭德塞 表示 ， 新冠 病毒 非常 危险 ， 传播 速度 快且 致死率 高 ， 是 人类 的 头号 公敌 ， 世卫 组织 十分 担心 并 持续 发出 警告 。 面对 病毒 ， 所有人 都 是 脆弱 的 ， 应该 站 在一起 抗击 病毒 ， 这样 的 敌人 百年 一 遇 ， 自 1918年 （ 大流感 ） 以来 ， 还 未 出现 过 这样 危险 的 病毒 。 如果 没有 国家 和 全球 层面 的 团结 ， 就 无法 战胜 病毒 。 O 网页 链接 ,0
【 致敬 ！ # 20 位 重症 专家 留守 武汉 # 】 援鄂 医疗队 陆续 回撤 后 ， 根据 救治 工作 需求 ， 20 位 专家 继续 留守 武汉 指导 救治 工作 。 20日 ， 中央 指导组 与 继续 留守 武汉 的 多学 科重症 救治 专家 座谈 ， # 中央 要求 悉心 护理 每 一 位 患者 # 。 这次 留守 武汉 的 20 位 多学 科重症 诊疗 专家 始终 战斗 在 最 前线 ， 承担 了 大量 急难险重 救治 任务 。 你们 辛苦 了 ！ L 人民 日报 的 微博 视频 ,0
【 # 18 座 历史 文化 名楼 端午 亮灯 # ， 致敬 英雄 ， 祈福 中华 ！ 】 6月 25日 ， 端午节 。 19时 30分 ， 18 座 历史 文化 名楼 集体 亮灯 ， 为 坚守 抗疫 一线 的 英雄 献上 # 端午 安康 # 的 祝福 ， 为 中华 大地 祈福 国泰 民安 。 据 了解 ， 今晚 亮灯 的 18 座 名楼 分别 是 ： 滕王阁 、 黄鹤楼 、 岳阳楼 、 蓬莱阁 、 鹳雀楼 、 大观楼 、 阅江楼 、 天心阁 、 天一阁 、 钟鼓楼 、 城隍阁 、 望海楼 （ 江苏泰州 ） 、 望海楼 （ 浙江 温州 ） 、 光岳楼 、 太白楼 、 越 王楼 、 镇海楼 、 朝阳楼 。 L 武汉 交通 广播 的 微博 视频 ,0
【 # 天津 新增 1例 境外 输入 无症状 感染者 # 】 记者 从 天津市 疾控 中心 获悉 ， 5月 2日 18时 至 3日 6时 ， 天津无新增 报告 境外 输入 确诊 病例 。 累计 报告 境外 输入 确诊 病例 54例 （ 中国籍 50 例 、 美国籍 2例 、 法国籍 1例 、 菲律宾籍 1例 ） ， 治愈 出院 53 例 ， 在 院 1例 （ 为 普通型 ） 。 5月 2日 18时 至 3日 6时 ， 天津 新增 报告 境外 输入 无症状 感染者 1例 （ 中国籍 ） ， 累计 报告 7例 （ 境外 输入 6例 ） ， 其中 解除 医学 观察 1例 、 尚 在 医学 观察 4例 、 转为 确诊 病例 2例 。 无 症状 感染者 第7 例 ， 女 ， 27 岁 ， 学生 ， 中国籍 ， 居住地 瑞典 斯德哥尔摩 。 该 患者 自瑞典 斯德哥尔摩 乘坐 航班 （ CA912 ） ， 5月 2日 抵达 天津 滨海 国际 机场 ， 入境 时 体温 36 . 3℃ ， 申报 无疾病 症状 ， 海关 检疫 排查 后 转送 至 南开区 瑞达 春天 酒店 集中 隔离 医学 观察点 ； 2日 鼻咽 拭子 核酸 检测 结果 为 阳性 ， 3日 经市 专家 组确 诊为 天津 境外 输入 无症状 感染者 ； 现 已 转至 空港 医院 进行 医学 观察 ， 有关 流行病学 调查 正在 进行 中 。 5月 2日 18时 至 3日 6时 ， 天津无新增 报告 本地 新冠 肺炎 确诊 病例 ， 累计 报告 本地 新冠 肺炎 确诊 病例 136例 ， 其中 男性 73 例 ， 女性 63 例 ； 治愈 出院 133例 ， 死亡 3例 。 截至 目前 ， 全 市 无 现存 疑似 病例 ， 累计 排查 密切 接触者 3209 人 ， 尚 有 129 人 正在 接受 医学 观察 。 （ 朱虹 ） ,0
【 # 司机 送 乘客 1 个 口罩 后 收到 一 包 # 】 19日 ， 河南 郑州 176 路 公交车 车长 李兴磊 停车 时 ， 一 男子 突然 上 车递 给 他 一大 包 口罩 和 一 封 感谢信 转身 就 走 ， 信 上 写 着 “ 你 赠 我 一个 口罩 ， 我 还 你 百 个 口罩 。 ” 原来 ， 前 一 晚 李兴磊 发现 刘 先生 的 口罩 被 雨淋 湿 了 ， 担心 起 不 到 防护 作用 拿出 备用 口罩 送给 他 。 L 新京报 我们 视频 的 秒拍 视频 ,0
【 北京 ： # 滞留 武汉 北京 人员 每日 限定 进京 1000 人 # 】 4月 8日 ， 北京市 政府 副秘书长 陈蓓 表示 ， 北京 目前 已 启动 滞留 武汉 北京 人员 返京 工作 ， 经 初步 统计 ， #1 . 1万余 名 滞留 武汉 北京 人员 拟 返京 # ， 将 采用 铁路 、 自驾 等 方式 ， 限定 每日 进京 人数 在 1000 人 左右 ， 今天 由 高铁 返京 人员 为 866 人 。 滞留 武汉 北京 人员 需 在 返京 前 7日 内 进行 核酸 检测 ， 结果 为 阴性 才 可 买 高 铁票 或 自驾 返京 。 （ 魏薇 ） L 人民 视频 的 微博视 频¡ 查看 图片 ,0
【 # 日本 新增 53 例新 冠肺 炎患者 # ， 累计 620 例 】 据 日本 广播 协会 电视台 报道 ， 截至 当地 时间 3月 11日 23时 ， 日本 当天 新增 53 例新 冠肺 炎患者 ， 累计 确诊 620例 ， 累计 死亡 14 人 。 除了 在 国内 确诊 的 620例 之外 ， 还有 “ 钻石 公主 ” 号 邮轮 累计 确诊 696例 ， 累计 死亡 7 人 ； 从 武汉 乘坐 包机 返回者 累计 确诊 14 例 。 日本 厚生 劳动省 11日 称 ， 日本 国内 目前 还有 40 名 重症 患者 正在 医院 接受 治疗 ， 包括 “ 钻石 公主 ” 号 邮轮 上 的 乘客 和 船员 在内 ， 日本 已 有 475 人 出院 。 （ 人民 日报 记者 刘军国 ） ,0
【 6月 6日 起 ， # 河北 应急 响应 级别 调整 为 三级 # 】 据 河北省 人民 政府 公告 ， 根据 国家 有关 法律 法规 和 《 河北省 突发 公共 卫生 事件 应急 预案 》 ， 结合 当前 全省 新 冠肺 炎 疫情 防控 形势 ， 决定 自 2020年 6月 6日 起 ， 将 全省 突发 公共 卫生 事件 应急 响应 级别 由 二级 调整 为 三级 。 （ 史自强 ） ,0
【 最新 ： # 全球 感染 人数 已 超 252万 例 # 】 截至 4月 22日 16时 ， 211 个 国家 和 地区 累计 确诊 2528330 例 ， 累计 死亡 177198 例 ， 转发 关注 # 新冠 肺炎 疫情 全球 走势 # ↓↓ ,0
【 # 实拍 雷神山 医院 医护 人员 宿舍 # ： 配 空调 、 热水 淋浴器 、 电视 】 2月 6日 ， # 雷神山 医院 开展 验收 并 逐步 移交 # 。 其中 ， 高度 达 7 米 的 10 栋 二 层 楼房 供 医护 人员 居住 。 宿舍 以 6 人间 为主 ， 可 容纳 2300 名 医护 人员 ， 安装 有 电视机 、 空调 ， 还 建 有 带 热水 淋浴器 的 独立 卫生间 ， 目前 已 在 进行 床位 安装 和 收尾 清洁 工作 。 L 长江 日报 的 微博 视频 ,0
【 # 北京 52 例 无 症状 感染者 21 例转 确诊 # 】 7月 9日 ， 全国 新冠 肺炎 医疗 救治 专家组 专家 、 首都 医科 大学 宣武 医院 重症 医学科 主任 姜利 表示 ， 无症状 感染者 其中 一类 是 处于 潜伏期 的 无症状 感染 状态 。 这 类 人 其后 会 出现 发热 、 乏力 、 干咳 等 临床 症状 ， 或 CT 检查 出现 肺炎 改变 ， 成为 新冠 肺炎 确诊 病例 。 此次 新发地 聚集性 疫情 ， 在 最初 的 52 例 无 症状 感染者 中 ， 有 21 例 转为 确诊 患者 ， 相当 一部分 是 集中 医学 观察 后 发病 的 。 （ 人民 日报 记者 贺勇 ） L 人民 日报 的 微博 视频 ,0
【 人民 日报 评论员 ： # 中国 产品 助力 全球 抗疫 # 】 4月份 以来 ， 中国 出口 防疫 物资 呈 明显 增长 态势 。 “ 抗疫 需要 什么 ， 我们 就 生产 什么 。 ” 快速 上扬 的 曲线 背后 ， 是 中国 人民 对 命运 与共 的 深刻 理解 ， 是 中国 企业 对 全球 抗疫 的 勇毅 担当 。 全球 抗疫 ， 既 是 一 场 科研 攻关战 ， 也 是 一 场 物资 保障战 。 在 这 场 战斗 中 ， “ 中国 制造 ” 正在 以 战时 状态 和 效率 ， 提升 全球 抗疫 装备 ， 充实 救治 应急 储备 ， 为 打赢 这 场 人类 同 重大 传染性 疾病 的 斗争 不舍昼夜 、 竭尽全力 。 ° 人民 日报 评论员 ： 中国 产品 助力 全球 抗疫 ,0
【 # 美媒 告诉 美国人 中国 开始 恢复 正常 生活 了 # 】 美国 《 纽约 时报 》 23日 发表 文章 称 ， 当 美国 和 世界 上 大部分 地区 仍然 在 竭力 控制 新 冠 病毒 大 流行 时 ， 中国 很多 地区 的 生活 近 几 周 来 已经 明显 变得 正常 了 。 在 上海 ， 餐馆 和 酒吧 挤满 了 人群 。 在 北京 ， 成千上万 学生 返校 开学 。 在 武汉 ， 水上 公园 和 夜市 像 以前 一样 熙熙攘攘 。 ° 纽约 时报 告诉 美国人 ： 中国 开始 恢复 正常 生活 了 ,0
【铭 “ 冀 ” 于心 ！ # 1100 位 河北 援鄂 医务 人员 全 名单 # 】 1100 个 名字 ， # 每个 名字 都 闪闪 发亮 # ！ 转发 致敬 ！   ,0
【 北京 ： # 新发地 批发 市场 是 首都 防疫 的 重中之重 # 】 16日 ， 北京市 疫情 防控 工作 新闻 发布会 介绍 上 ， 新发地 批发 市场 是 此次 首都 疫情 防控 工作 的 重中之重 ， 对 曾 进出 新发地 批发 市场 的 人员 尽快 核酸 检测 并 医学 观察 ， 做到 全覆盖 不 遗漏 。 L 人民 日报 的 微博 视频 ,0
【 # 无症状 感染者 传播 风险 有 多 大 # ： 低于 有 症状 的 确诊 病例 】 首都 医科 大学 宣武 医院 重症 医学科 主任 姜利 ： 新 冠 病毒 感染者 的 传播 能力 取决于 本身 病毒量 的 多少 以及 传播 传染性 飞沫 的 能力 。 尽管 有 一些 无症状 感染者 ， 他 的 病毒 载量 可能 与 有的 新 冠肺 炎患者 是 相近 的 ， 但是 他 因为 没有 咳嗽 、 咳痰 这样 的 症状 ， 他 排出 的 飞沫 比较 少 ， 所以 他 的 传染性 会 低于 有 症状 的 确诊 病例 。 因此 ， 做好 个人 防护 、 戴口罩 、 勤 洗手 、 常 通风 、 保持 社交 距离 、 不 聚集 就 显得 非常 重要 。 公众 在 难以 识别无症状 感染者 的 一个 情况 下 ， 还是 应当 在 公共 场所 以及 人群 较 多时 遵守 好 防疫 的 规定 。 L 人民 日报 的 微博 视频 ,0
